STTSTTSTT,Tên sản phẩmTên sản phẩmTên sản phẩm,Chỉ tiêu kỹ thuậtChỉ tiêu kỹ thuậtChỉ tiêu kỹ thuật,Mức yêu cầuMức yêu cầuMức yêu cầu,Phương pháp thửPhương pháp thửPhương pháp thử,"Phương pháp lấy mẫu, quy cách mẫuPhương pháp lấy mẫu, quy cách mẫuPhương pháp lấy mẫu, quy cách mẫu","Mã hàng hóa xuất khẩu, nhập khẩu (HS)Mã hàng hóa xuất khẩu, nhập khẩu (HS)Mã hàng hóa xuất khẩu, nhập khẩu (HS)"
2.4.3.2.4.3.2.4.3.,Đầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểm,13. Rung hình sin (vận hành)13. Rung hình sin (vận hành)13. Rung hình sin (vận hành),5.16.35.16.35.16.3TCVN 7568-5:2013TCVN 7568-5:2013TCVN 7568-5:2013,5.16.25.16.25.16.2TCVN 7568-5:2013TCVN 7568-5:2013TCVN 7568-5:2013,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫ+ Nếu n > 10.000 thì lấy 32 mẫu.u.",8531.10.208531.10.208531.10.20
2.4.3.2.4.3.2.4.3.,Đầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểm,14. Rung hình sin (bền lâu) (*)14. Rung hình sin (bền lâu) (*)14. Rung hình sin (bền lâu) (*),5.17.35.17.35.17.3TCVN 7568-5:2013TCVN 7568-5:2013TCVN 7568-5:2013,5.17.25.17.25.17.2TCVN 7568-5:2013TCVN 7568-5:2013TCVN 7568-5:2013,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫ+ Nếu n > 10.000 thì lấy 32 mẫu.u.",8531.10.208531.10.208531.10.20
2.4.3.2.4.3.2.4.3.,Đầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểm,15. Thử nghiệm bổ sung cho các đầu báo cháy có ký hiệu S15. Thử nghiệm bổ sung cho các đầu báo cháy có ký hiệu S15. Thử nghiệm bổ sung cho các đầu báo cháy có ký hiệu S,6.1.36.1.36.1.3TCVN 7568-5:2013TCVN 7568-5:20TCVN 7568-5:201313,6.1.26.1.26.1.2TCVN 7568-5:2013TCVN 7568-5:2013TCVN 7568-5:2013,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫ+ Nếu n > 10.000 thì lấy 32 mẫu.u.",8531.10.208531.10.208531.10.20
2.4.3.2.4.3.2.4.3.,Đầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểm,16. Thử nghiệm bổ sung cho các đầu báo cháy có ký hiệu R16. Thử nghiệm bổ sung cho các đầu báo cháy có ký hiệu R16. Thử nghiệm bổ sung cho các đầu báo cháy có ký hiệu R,6.2.36.2.36.2.3TCVN 7568-5:2013TCVN 7568-5:2013TCVN 7568-5:2013,6.2.26.2.26.2.2TCVN 7568-5:2013TCVN 7568-5:2013TCVN 7568-5:2013,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫ+ Nếu n > 10.000 thì lấy 32 mẫu.u.",8531.10.208531.10.208531.10.20
2.4.3.2.4.3.2.4.3.,Đầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểm,17. Suy hao tín hiệu tại hiện trường (***)17. Suy hao tín hiệu tại hiện trường (***)17. Suy hao tín hiệu tại hiện trường (***),4.2.14.2.14.2.1TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.2.28.2.28.2.2TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫ+ Nếu n > 10.000 thì lấy 32 mẫu.u.",8531.10.208531.10.208531.10.20
2.4.3.2.4.3.2.4.3.,Đầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểm,18. Tính toàn vẹn của tín hiệu cảnh báo (***)18. Tính toàn vẹn của tín hiệu cảnh báo (***)18. Tính toàn vẹn của tín hiệu cảnh báo (***),4.2.24.2.24.2.2TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.2.38.2.38.2.3TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫ+ Nếu n > 10.000 thì lấy 32 mẫu.u.",8531.10.208531.10.208531.10.20
2.4.3.2.4.3.2.4.3.,Đầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểm,19. Định danh của các thiết bị sử dụng đường truyền vô tuyến (***)19. Định danh của các thiết bị sử dụng đường truyền vô tuyến (***)19. Định danh của các thiết bị sử dụng đường truyền vô tuyến (***),4.2.34.2.34.2.3TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.2.48.2.48.2.4TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫ+ Nếu n > 10.000 thì lấy 32 mẫu.u.",8531.10.208531.10.208531.10.20
2.4.3.2.4.3.2.4.3.,Đầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểm,20. Ăng ten (***)20. Ăng ten (***)20. Ăng ten (***),4.2.74.2.74.2.7TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.2.98.2.98.2.9TCVN 7568-25:2023TCVN 7568-TCVN 7568-25:202325:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫ+ Nếu n > 10.000 thì lấy 32 mẫu.u.",8531.10.208531.10.208531.10.20
2.4.3.2.4.3.2.4.3.,Đầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểm,21. Tuổi thọ nguồn độc lập (***)21. Tuổi thọ nguồn độc lập (***)21. Tuổi thọ nguồn độc lập (***),5.3.25.3.25.3.2TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.3.38.3.38.3.3TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫ+ Nếu n > 10.000 thì lấy 32 mẫu.u.",8531.10.208531.10.208531.10.20
2.4.3.2.4.3.2.4.3.,Đầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểmĐầu báo cháy nhiệt kiểu điểm,22. Xuyên nhiễu giữa các hệ thống của cùng một nhà sản xuất (***)22. Xuyên nhiễu giữa các hệ thống của cùng một nhà sản xuất (***)22. Xuyên nhiễu giữa các hệ thống của cùng một nhà sản xuất (***),4.2.5.24.2.5.24.2.5.2TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.2.68.2.68.2.6TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫ+ Nếu n > 10.000 thì lấy 32 mẫu.u.",8531.10.208531.10.208531.10.20
